Id,ContractNumber,Name,AccountId,OwnerId,Status,StartDate,EndDate,Brand__c,GrandTotal,TotalPrice,Discount,MarketingModel__c,IsDeleted,CreatedDate,LastModifiedDate
800000000000000113,ARCO-2024-00113,Contrato ARCO-2024-00113,001Qs000000000000074,005Qs000000000000035,Expired,2024-01-16,2024-12-25,NSE,31801.11,42087.23,0.2444,Parceiro,false,2024-01-22 00:00:00,2025-06-23 00:00:00
800000000000000114,ARCO-2025-00114,Contrato ARCO-2025-00114,001Qs000000000000347,005Qs000000000000014,Activated,2025-04-13,2025-12-03,NSE,54743.01,57941.37,0.0552,Franquia,false,2025-01-02 00:00:00,2025-12-19 00:00:00
800000000000000115,ARCO-2025-00115,Contrato ARCO-2025-00115,001Qs000000000000317,005Qs000000000000036,Cancelled,2025-05-15,2025-09-05,Isaac,59923.67,64164.98,0.0661,Parceiro,false,2025-01-29 00:00:00,2025-04-24 00:00:00
800000000000000116,ARCO-2023-00116,Contrato ARCO-2023-00116,001Qs000000000000205,005Qs000000000000004,Draft,2023-06-13,2023-08-07,COC,172980.35,188698.97,0.0833,Parceiro,false,2023-03-10 00:00:00,2023-07-28 00:00:00
800000000000000117,ARCO-2022-00117,Contrato ARCO-2022-00117,001Qs000000000000234,005Qs000000000000017,Cancelled,2022-06-04,2022-10-03,COC,48902.16,68289.57,0.2839,Direto,false,2022-03-20 00:00:00,2023-11-25 00:00:00
800000000000000118,ARCO-2024-00118,Contrato ARCO-2024-00118,001Qs000000000000080,005Qs000000000000002,Cancelled,2024-01-03,2024-09-30,NSE,33928.36,47759.52,0.2896,Franquia,false,2024-03-15 00:00:00,2024-07-18 00:00:00
800000000000000119,ARCO-2025-00119,Contrato ARCO-2025-00119,001Qs000000000000187,005Qs000000000000018,Cancelled,2025-06-12,2025-12-02,COC,84866.74,112421.17,0.2451,Franquia,false,2025-03-22 00:00:00,2025-10-20 00:00:00
800000000000000120,ARCO-2023-00120,Contrato ARCO-2023-00120,001Qs000000000000287,005Qs000000000000030,Activated,2023-04-22,2023-10-03,COC,29050.12,33925.17,0.1437,Parceiro,false,2023-01-25 00:00:00,2024-11-04 00:00:00
800000000000000121,ARCO-2025-00121,Contrato ARCO-2025-00121,001Qs000000000000145,005Qs000000000000039,Cancelled,2025-03-14,2025-07-06,COC,48089.42,65481.24,0.2656,Parceiro,false,2025-01-19 00:00:00,2025-05-07 00:00:00
800000000000000122,ARCO-2025-00122,Contrato ARCO-2025-00122,001Qs000000000000181,005Qs000000000000001,Activated,2025-06-15,2025-10-12,NSE,20667.39,24545.59,0.158,Parceiro,false,2025-02-18 00:00:00,2025-10-14 00:00:00
800000000000000123,ARCO-2022-00123,Contrato ARCO-2022-00123,001Qs000000000000108,005Qs000000000000039,Draft,2022-06-14,2022-07-12,Isaac,23665.91,30774.91,0.231,Parceiro,false,2022-01-14 00:00:00,2025-04-15 00:00:00
800000000000000124,ARCO-2024-00124,Contrato ARCO-2024-00124,001Qs000000000000094,005Qs000000000000020,Activated,2024-02-05,2024-10-31,SAE,112141.49,153135.99,0.2677,Direto,false,2024-01-20 00:00:00,2024-12-06 00:00:00
800000000000000125,ARCO-2022-00125,Contrato ARCO-2022-00125,001Qs000000000000338,005Qs000000000000035,Cancelled,2022-03-10,2022-12-08,SAE,110294.09,111004.52,0.0064,Parceiro,false,2022-03-07 00:00:00,2024-07-29 00:00:00
800000000000000126,ARCO-2023-00126,Contrato ARCO-2023-00126,001Qs000000000000051,005Qs000000000000015,Activated,2023-01-07,2023-08-28,PGS,84388.93,88291.41,0.0442,Franquia,false,2023-01-15 00:00:00,2024-08-16 00:00:00
800000000000000127,ARCO-2023-00127,Contrato ARCO-2023-00127,001Qs000000000000108,005Qs000000000000006,Activated,2023-01-27,2023-09-11,Isaac,60882.56,74675.04,0.1847,Franquia,false,2023-01-20 00:00:00,2023-09-30 00:00:00
800000000000000128,ARCO-2025-00128,Contrato ARCO-2025-00128,001Qs000000000000331,005Qs000000000000020,Activated,2025-06-03,2025-08-16,NSE,131288.72,137489.5,0.0451,Direto,false,2025-02-14 00:00:00,2025-05-24 00:00:00
800000000000000129,ARCO-2024-00129,Contrato ARCO-2024-00129,001Qs000000000000315,005Qs000000000000001,Cancelled,2024-04-04,2024-09-06,COC,128286.82,163090.29,0.2134,Franquia,false,2024-01-19 00:00:00,2025-02-22 00:00:00
800000000000000130,ARCO-2023-00130,Contrato ARCO-2023-00130,001Qs000000000000256,005Qs000000000000010,Activated,2023-05-03,2023-07-18,Isaac,23597.0,27066.99,0.1282,Direto,false,2023-01-17 00:00:00,2023-10-04 00:00:00
800000000000000131,ARCO-2025-00131,Contrato ARCO-2025-00131,001Qs000000000000237,005Qs000000000000022,Activated,2025-05-07,2025-10-17,COC,69996.58,98851.27,0.2919,Franquia,false,2025-02-01 00:00:00,2025-10-14 00:00:00
800000000000000132,ARCO-2025-00132,Contrato ARCO-2025-00132,001Qs000000000000341,005Qs000000000000006,Activated,2025-05-18,2025-11-14,NSE,84797.16,101057.27,0.1609,Franquia,false,2025-02-23 00:00:00,2025-12-26 00:00:00
800000000000000133,ARCO-2023-00133,Contrato ARCO-2023-00133,001Qs000000000000095,005Qs000000000000031,Activated,2023-04-03,2023-07-01,COC,33247.52,44639.53,0.2552,Parceiro,false,2023-01-08 00:00:00,2025-10-20 00:00:00
800000000000000134,ARCO-2024-00134,Contrato ARCO-2024-00134,001Qs000000000000241,005Qs000000000000027,Activated,2024-03-16,2024-10-26,COC,24631.87,33107.35,0.256,Parceiro,false,2024-01-29 00:00:00,2024-05-28 00:00:00
800000000000000135,ARCO-2023-00135,Contrato ARCO-2023-00135,001Qs000000000000112,005Qs000000000000024,Cancelled,2023-06-30,2023-08-06,Isaac,77983.87,78604.85,0.0079,Franquia,false,2023-01-14 00:00:00,2025-02-07 00:00:00
800000000000000136,ARCO-2022-00136,Contrato ARCO-2022-00136,001Qs000000000000304,005Qs000000000000001,Expired,2022-02-10,2022-07-08,NSE,32216.44,33642.9,0.0424,Direto,false,2022-01-20 00:00:00,2023-04-09 00:00:00
800000000000000137,ARCO-2025-00137,Contrato ARCO-2025-00137,001Qs000000000000124,005Qs000000000000029,Cancelled,2025-05-16,2025-12-26,Isaac,163199.0,190009.32,0.1411,Direto,false,2025-01-15 00:00:00,2025-06-19 00:00:00
800000000000000138,ARCO-2022-00138,Contrato ARCO-2022-00138,001Qs000000000000067,005Qs000000000000030,Expired,2022-02-14,2022-11-06,NSE,31955.74,36268.01,0.1189,Franquia,false,2022-02-03 00:00:00,2025-06-15 00:00:00
800000000000000139,ARCO-2024-00139,Contrato ARCO-2024-00139,001Qs000000000000171,005Qs000000000000009,Activated,2024-02-10,2024-09-08,COC,164279.09,194758.85,0.1565,Direto,false,2024-03-20 00:00:00,2024-05-28 00:00:00
800000000000000140,ARCO-2023-00140,Contrato ARCO-2023-00140,001Qs000000000000257,005Qs000000000000021,Activated,2023-05-24,2023-12-02,PGS,127696.19,169134.03,0.245,Direto,false,2023-01-22 00:00:00,2023-05-26 00:00:00
800000000000000141,ARCO-2024-00141,Contrato ARCO-2024-00141,001Qs000000000000275,005Qs000000000000022,Activated,2024-03-10,2024-07-28,Isaac,22599.06,25358.01,0.1088,Parceiro,false,2024-02-06 00:00:00,2024-09-14 00:00:00
800000000000000142,ARCO-2022-00142,Contrato ARCO-2022-00142,001Qs000000000000084,005Qs000000000000003,Activated,2022-06-02,2022-07-03,COC,138382.92,152521.68,0.0927,Direto,false,2022-01-11 00:00:00,2025-06-11 00:00:00
800000000000000143,ARCO-2022-00143,Contrato ARCO-2022-00143,001Qs000000000000348,005Qs000000000000023,Activated,2022-01-12,2022-07-13,SAE,47561.41,66343.16,0.2831,Direto,true,2022-03-06 00:00:00,2023-05-05 00:00:00
800000000000000144,ARCO-2024-00144,Contrato ARCO-2024-00144,001Qs000000000000257,005Qs000000000000033,Cancelled,2024-04-01,2024-08-03,Isaac,137871.15,142018.08,0.0292,Franquia,false,2024-01-20 00:00:00,2024-04-25 00:00:00
800000000000000145,ARCO-2025-00145,Contrato ARCO-2025-00145,001Qs000000000000304,005Qs000000000000006,Expired,2025-01-10,2025-09-13,COC,28979.53,36438.49,0.2047,Parceiro,false,2025-03-29 00:00:00,2025-06-12 00:00:00
800000000000000146,ARCO-2023-00146,Contrato ARCO-2023-00146,001Qs000000000000316,005Qs000000000000009,Expired,2023-06-05,2023-12-14,SAE,82357.33,107040.98,0.2306,Direto,false,2023-02-16 00:00:00,2024-12-29 00:00:00
800000000000000147,ARCO-2025-00147,Contrato ARCO-2025-00147,001Qs000000000000071,005Qs000000000000010,Cancelled,2025-06-24,2025-10-08,NSE,36185.06,51626.57,0.2991,Franquia,false,2025-03-05 00:00:00,2025-05-20 00:00:00
800000000000000148,ARCO-2022-00148,Contrato ARCO-2022-00148,001Qs000000000000126,005Qs000000000000019,Activated,2022-05-21,2022-07-23,COC,88335.82,102287.89,0.1364,Parceiro,false,2022-02-05 00:00:00,2025-06-24 00:00:00
800000000000000149,ARCO-2024-00149,Contrato ARCO-2024-00149,001Qs000000000000237,005Qs000000000000017,Draft,2024-01-19,2024-08-15,PGS,123735.29,143577.73,0.1382,Franquia,false,2024-01-18 00:00:00,2024-08-05 00:00:00
800000000000000150,ARCO-2025-00150,Contrato ARCO-2025-00150,001Qs000000000000071,005Qs000000000000029,Activated,2025-03-15,2025-10-11,SAE,69004.32,84761.48,0.1859,Franquia,false,2025-03-21 00:00:00,2025-09-08 00:00:00
800000000000000151,ARCO-2024-00151,Contrato ARCO-2024-00151,001Qs000000000000093,005Qs000000000000003,Cancelled,2024-04-15,2024-11-07,NSE,68351.46,92767.99,0.2632,Franquia,false,2024-01-08 00:00:00,2024-12-07 00:00:00
800000000000000152,ARCO-2022-00152,Contrato ARCO-2022-00152,001Qs000000000000132,005Qs000000000000025,Draft,2022-03-16,2022-10-05,PGS,31555.28,35850.13,0.1198,Franquia,false,2022-01-12 00:00:00,2024-03-15 00:00:00
800000000000000153,ARCO-2025-00153,Contrato ARCO-2025-00153,001Qs000000000000299,005Qs000000000000026,Cancelled,2025-05-17,2025-10-28,PGS,24856.56,26278.21,0.0541,Parceiro,false,2025-02-21 00:00:00,2025-09-16 00:00:00
800000000000000154,ARCO-2022-00154,Contrato ARCO-2022-00154,001Qs000000000000218,005Qs000000000000030,Activated,2022-06-04,2022-11-02,Isaac,36130.3,46463.86,0.2224,Franquia,false,2022-01-20 00:00:00,2024-11-18 00:00:00
800000000000000155,ARCO-2023-00155,Contrato ARCO-2023-00155,001Qs000000000000163,005Qs000000000000024,Activated,2023-05-26,2023-07-09,PGS,151715.25,197623.09,0.2323,Direto,false,2023-01-28 00:00:00,2023-05-26 00:00:00
800000000000000156,ARCO-2023-00156,Contrato ARCO-2023-00156,001Qs000000000000062,005Qs000000000000018,Cancelled,2023-04-19,2023-09-08,PGS,51294.57,54153.9,0.0528,Parceiro,false,2023-02-08 00:00:00,2025-09-11 00:00:00
800000000000000157,ARCO-2025-00157,Contrato ARCO-2025-00157,001Qs000000000000272,005Qs000000000000028,Expired,2025-02-24,2025-12-19,SAE,169260.27,179149.31,0.0552,Direto,false,2025-01-22 00:00:00,2025-07-11 00:00:00
800000000000000158,ARCO-2024-00158,Contrato ARCO-2024-00158,001Qs000000000000272,005Qs000000000000023,Activated,2024-05-01,2024-11-15,NSE,132606.63,139321.95,0.0482,Direto,false,2024-01-02 00:00:00,2025-10-27 00:00:00
800000000000000159,ARCO-2023-00159,Contrato ARCO-2023-00159,001Qs000000000000090,005Qs000000000000021,Cancelled,2023-06-20,2023-11-26,Isaac,113061.06,125219.91,0.0971,Parceiro,false,2023-02-28 00:00:00,2025-11-12 00:00:00
800000000000000160,ARCO-2023-00160,Contrato ARCO-2023-00160,001Qs000000000000315,005Qs000000000000029,Activated,2023-01-30,2023-12-20,COC,71086.26,84245.39,0.1562,Franquia,true,2023-02-27 00:00:00,2025-01-14 00:00:00
800000000000000161,ARCO-2022-00161,Contrato ARCO-2022-00161,001Qs000000000000069,005Qs000000000000014,Activated,2022-02-18,2022-10-16,SAE,108097.53,140806.99,0.2323,Parceiro,false,2022-01-25 00:00:00,2025-06-25 00:00:00
800000000000000162,ARCO-2022-00162,Contrato ARCO-2022-00162,001Qs000000000000246,005Qs000000000000032,Activated,2022-01-05,2022-09-16,PGS,152762.64,179847.71,0.1506,Direto,false,2022-02-22 00:00:00,2024-03-21 00:00:00
800000000000000163,ARCO-2024-00163,Contrato ARCO-2024-00163,001Qs000000000000337,005Qs000000000000012,Activated,2024-05-13,2024-09-24,NSE,25680.45,27109.1,0.0527,Franquia,false,2024-01-21 00:00:00,2025-10-08 00:00:00
800000000000000164,ARCO-2025-00164,Contrato ARCO-2025-00164,001Qs000000000000252,005Qs000000000000007,Activated,2025-06-18,2025-12-24,Isaac,111472.99,137654.96,0.1902,Parceiro,false,2025-01-12 00:00:00,2025-04-09 00:00:00
800000000000000165,ARCO-2025-00165,Contrato ARCO-2025-00165,001Qs000000000000105,005Qs000000000000003,Activated,2025-06-09,2025-11-17,SAE,21186.24,24441.9,0.1332,Direto,false,2025-01-28 00:00:00,2025-07-24 00:00:00
800000000000000166,ARCO-2025-00166,Contrato ARCO-2025-00166,001Qs000000000000342,005Qs000000000000030,Activated,2025-01-30,2025-08-20,PGS,122936.17,171986.81,0.2852,Franquia,false,2025-02-20 00:00:00,2025-04-04 00:00:00
800000000000000167,ARCO-2024-00167,Contrato ARCO-2024-00167,001Qs000000000000169,005Qs000000000000027,Expired,2024-03-13,2024-09-07,COC,162525.09,176523.4,0.0793,Parceiro,false,2024-02-23 00:00:00,2024-05-04 00:00:00
800000000000000168,ARCO-2022-00168,Contrato ARCO-2022-00168,001Qs000000000000064,005Qs000000000000037,Activated,2022-04-06,2022-11-10,PGS,135223.5,164906.71,0.18,Parceiro,false,2022-03-13 00:00:00,2024-06-10 00:00:00
800000000000000169,ARCO-2023-00169,Contrato ARCO-2023-00169,001Qs000000000000258,005Qs000000000000012,Draft,2023-05-28,2023-10-18,PGS,24377.97,30129.74,0.1909,Direto,false,2023-03-08 00:00:00,2023-09-10 00:00:00
800000000000000170,ARCO-2025-00170,Contrato ARCO-2025-00170,001Qs000000000000173,005Qs000000000000017,Draft,2025-02-02,2025-11-07,NSE,23221.57,28082.68,0.1731,Parceiro,false,2025-02-11 00:00:00,2025-07-14 00:00:00
800000000000000171,ARCO-2022-00171,Contrato ARCO-2022-00171,001Qs000000000000098,005Qs000000000000035,Draft,2022-04-22,2022-07-03,Isaac,104915.44,127634.35,0.178,Franquia,false,2022-02-18 00:00:00,2022-05-22 00:00:00
800000000000000172,ARCO-2023-00172,Contrato ARCO-2023-00172,001Qs000000000000291,005Qs000000000000013,Cancelled,2023-06-11,2023-09-30,NSE,33276.4,41378.26,0.1958,Parceiro,false,2023-02-18 00:00:00,2025-05-28 00:00:00
800000000000000173,ARCO-2024-00173,Contrato ARCO-2024-00173,001Qs000000000000077,005Qs000000000000007,Activated,2024-01-22,2024-08-06,Isaac,102962.81,127350.41,0.1915,Direto,false,2024-03-17 00:00:00,2024-08-04 00:00:00
800000000000000174,ARCO-2022-00174,Contrato ARCO-2022-00174,001Qs000000000000125,005Qs000000000000014,Activated,2022-03-09,2022-08-16,PGS,19667.06,23091.54,0.1483,Parceiro,false,2022-03-04 00:00:00,2022-05-15 00:00:00
800000000000000175,ARCO-2025-00175,Contrato ARCO-2025-00175,001Qs000000000000088,005Qs000000000000029,Activated,2025-06-10,2025-07-20,COC,40210.74,46007.71,0.126,Parceiro,false,2025-02-08 00:00:00,2025-04-06 00:00:00
800000000000000176,ARCO-2023-00176,Contrato ARCO-2023-00176,001Qs000000000000350,005Qs000000000000040,Cancelled,2023-06-05,2023-07-09,NSE,24991.86,27855.39,0.1028,Franquia,false,2023-01-01 00:00:00,2023-09-10 00:00:00
800000000000000177,ARCO-2024-00177,Contrato ARCO-2024-00177,001Qs000000000000114,005Qs000000000000014,Activated,2024-06-04,2024-07-08,SAE,92493.04,109511.06,0.1554,Parceiro,false,2024-01-28 00:00:00,2024-05-01 00:00:00
800000000000000178,ARCO-2024-00178,Contrato ARCO-2024-00178,001Qs000000000000123,005Qs000000000000006,Activated,2024-01-22,2024-12-25,SAE,173152.27,188270.38,0.0803,Franquia,false,2024-03-11 00:00:00,2025-01-27 00:00:00
800000000000000179,ARCO-2025-00179,Contrato ARCO-2025-00179,001Qs000000000000313,005Qs000000000000018,Activated,2025-05-12,2025-10-11,PGS,170993.54,184857.88,0.075,Parceiro,false,2025-03-16 00:00:00,2025-09-07 00:00:00
800000000000000180,ARCO-2023-00180,Contrato ARCO-2023-00180,001Qs000000000000159,005Qs000000000000021,Cancelled,2023-05-05,2023-10-19,NSE,154640.5,177157.18,0.1271,Parceiro,false,2023-03-19 00:00:00,2024-04-27 00:00:00
800000000000000181,ARCO-2025-00181,Contrato ARCO-2025-00181,001Qs000000000000156,005Qs000000000000003,Expired,2025-04-01,2025-10-04,NSE,135823.47,180089.46,0.2458,Direto,false,2025-03-17 00:00:00,2025-10-27 00:00:00
800000000000000182,ARCO-2024-00182,Contrato ARCO-2024-00182,001Qs000000000000331,005Qs000000000000012,Activated,2024-04-11,2024-07-08,SAE,20717.26,27356.74,0.2427,Parceiro,false,2024-01-10 00:00:00,2024-11-07 00:00:00
800000000000000183,ARCO-2024-00183,Contrato ARCO-2024-00183,001Qs000000000000247,005Qs000000000000014,Activated,2024-03-21,2024-08-01,PGS,5458.03,6878.43,0.2065,Franquia,false,2024-02-11 00:00:00,2024-11-25 00:00:00
800000000000000184,ARCO-2022-00184,Contrato ARCO-2022-00184,001Qs000000000000254,005Qs000000000000039,Activated,2022-06-04,2022-08-24,Isaac,104484.64,107816.16,0.0309,Franquia,false,2022-03-24 00:00:00,2024-08-11 00:00:00
800000000000000185,ARCO-2025-00185,Contrato ARCO-2025-00185,001Qs000000000000218,005Qs000000000000018,Activated,2025-02-20,2025-08-20,PGS,12507.53,14683.65,0.1482,Parceiro,false,2025-01-16 00:00:00,2025-11-18 00:00:00
800000000000000186,ARCO-2023-00186,Contrato ARCO-2023-00186,001Qs000000000000223,005Qs000000000000037,Expired,2023-04-09,2023-08-30,Isaac,107362.93,117400.69,0.0855,Direto,false,2023-02-06 00:00:00,2023-08-13 00:00:00
800000000000000187,ARCO-2025-00187,Contrato ARCO-2025-00187,001Qs000000000000069,005Qs000000000000027,Expired,2025-05-16,2025-07-11,SAE,70444.14,70791.02,0.0049,Direto,false,2025-02-10 00:00:00,2025-09-25 00:00:00
800000000000000188,ARCO-2025-00188,Contrato ARCO-2025-00188,001Qs000000000000091,005Qs000000000000030,Expired,2025-03-22,2025-11-04,PGS,109723.03,124402.53,0.118,Franquia,false,2025-01-16 00:00:00,2025-10-09 00:00:00
800000000000000189,ARCO-2022-00189,Contrato ARCO-2022-00189,001Qs000000000000065,005Qs000000000000028,Activated,2022-01-13,2022-07-03,COC,22498.15,32053.21,0.2981,Parceiro,false,2022-01-12 00:00:00,2023-04-27 00:00:00
800000000000000190,ARCO-2024-00190,Contrato ARCO-2024-00190,001Qs000000000000335,005Qs000000000000020,Draft,2024-06-25,2024-07-14,Isaac,42536.09,55639.1,0.2355,Direto,false,2024-02-12 00:00:00,2025-12-19 00:00:00
800000000000000191,ARCO-2025-00191,Contrato ARCO-2025-00191,001Qs000000000000194,005Qs000000000000010,Cancelled,2025-02-13,2025-08-05,NSE,114497.53,118773.37,0.036,Direto,false,2025-03-23 00:00:00,2025-11-15 00:00:00
800000000000000192,ARCO-2022-00192,Contrato ARCO-2022-00192,001Qs000000000000327,005Qs000000000000031,Expired,2022-03-03,2022-11-25,COC,83760.96,98195.73,0.147,Parceiro,false,2022-02-03 00:00:00,2023-11-28 00:00:00
800000000000000193,ARCO-2022-00193,Contrato ARCO-2022-00193,001Qs000000000000237,005Qs000000000000005,Expired,2022-03-04,2022-12-16,PGS,97501.28,131191.18,0.2568,Parceiro,false,2022-01-28 00:00:00,2022-04-27 00:00:00
800000000000000194,ARCO-2023-00194,Contrato ARCO-2023-00194,001Qs000000000000299,005Qs000000000000034,Activated,2023-02-18,2023-11-02,NSE,23795.21,25384.27,0.0626,Direto,false,2023-02-09 00:00:00,2025-03-26 00:00:00
800000000000000195,ARCO-2025-00195,Contrato ARCO-2025-00195,001Qs000000000000131,005Qs000000000000040,Expired,2025-01-28,2025-08-03,NSE,42463.0,47663.04,0.1091,Parceiro,false,2025-02-21 00:00:00,2025-07-06 00:00:00
800000000000000196,ARCO-2022-00196,Contrato ARCO-2022-00196,001Qs000000000000198,005Qs000000000000010,Activated,2022-02-12,2022-12-23,PGS,47962.87,64893.62,0.2609,Parceiro,false,2022-01-15 00:00:00,2023-08-06 00:00:00
800000000000000197,ARCO-2022-00197,Contrato ARCO-2022-00197,001Qs000000000000295,005Qs000000000000008,Activated,2022-03-10,2022-07-08,NSE,82276.69,97866.88,0.1593,Parceiro,false,2022-02-15 00:00:00,2024-08-31 00:00:00
800000000000000198,ARCO-2023-00198,Contrato ARCO-2023-00198,001Qs000000000000130,005Qs000000000000007,Activated,2023-05-09,2023-10-19,Isaac,102391.4,104045.73,0.0159,Franquia,false,2023-02-18 00:00:00,2025-04-19 00:00:00
800000000000000199,ARCO-2025-00199,Contrato ARCO-2025-00199,001Qs000000000000153,005Qs000000000000034,Activated,2025-02-18,2025-10-12,PGS,36179.69,39445.8,0.0828,Parceiro,false,2025-03-29 00:00:00,2025-04-26 00:00:00
800000000000000200,ARCO-2023-00200,Contrato ARCO-2023-00200,001Qs000000000000108,005Qs000000000000035,Activated,2023-01-30,2023-07-14,Isaac,148548.42,179536.4,0.1726,Direto,false,2023-01-29 00:00:00,2025-09-20 00:00:00
800000000000000201,ARCO-2025-00201,Contrato ARCO-2025-00201,001Qs000000000000257,005Qs000000000000014,Activated,2025-01-26,2025-08-26,COC,109027.64,148115.25,0.2639,Parceiro,false,2025-02-14 00:00:00,2025-08-26 00:00:00
800000000000000202,ARCO-2024-00202,Contrato ARCO-2024-00202,001Qs000000000000052,005Qs000000000000016,Draft,2024-02-17,2024-11-06,COC,148053.1,182017.58,0.1866,Direto,false,2024-03-28 00:00:00,2024-06-11 00:00:00
800000000000000203,ARCO-2023-00203,Contrato ARCO-2023-00203,001Qs000000000000148,005Qs000000000000002,Activated,2023-04-27,2023-08-06,COC,154148.44,192637.39,0.1998,Direto,false,2023-01-10 00:00:00,2023-09-22 00:00:00
800000000000000204,ARCO-2022-00204,Contrato ARCO-2022-00204,001Qs000000000000237,005Qs000000000000002,Activated,2022-05-30,2022-07-01,NSE,92773.59,100219.93,0.0743,Franquia,false,2022-02-07 00:00:00,2023-07-12 00:00:00
800000000000000205,ARCO-2023-00205,Contrato ARCO-2023-00205,001Qs000000000000128,005Qs000000000000023,Draft,2023-01-26,2023-09-16,NSE,145469.92,161759.06,0.1007,Direto,false,2023-03-26 00:00:00,2024-08-11 00:00:00
800000000000000206,ARCO-2024-00206,Contrato ARCO-2024-00206,001Qs000000000000243,005Qs000000000000039,Activated,2024-01-04,2024-09-29,PGS,57342.65,63721.14,0.1001,Parceiro,false,2024-02-04 00:00:00,2025-09-14 00:00:00
800000000000000207,ARCO-2022-00207,Contrato ARCO-2022-00207,001Qs000000000000128,005Qs000000000000037,Activated,2022-02-26,2022-12-16,PGS,177530.58,198846.98,0.1072,Direto,false,2022-01-27 00:00:00,2022-09-30 00:00:00
800000000000000208,ARCO-2023-00208,Contrato ARCO-2023-00208,001Qs000000000000250,005Qs000000000000029,Cancelled,2023-01-28,2023-09-09,NSE,140200.72,176043.09,0.2036,Parceiro,false,2023-02-03 00:00:00,2025-10-19 00:00:00
800000000000000209,ARCO-2024-00209,Contrato ARCO-2024-00209,001Qs000000000000225,005Qs000000000000038,Activated,2024-05-30,2024-10-15,NSE,173631.76,189326.97,0.0829,Franquia,false,2024-02-13 00:00:00,2025-12-19 00:00:00
800000000000000210,ARCO-2022-00210,Contrato ARCO-2022-00210,001Qs000000000000279,005Qs000000000000010,Activated,2022-05-26,2022-09-27,PGS,43431.17,61239.66,0.2908,Franquia,false,2022-01-20 00:00:00,2025-03-07 00:00:00
800000000000000211,ARCO-2024-00211,Contrato ARCO-2024-00211,001Qs000000000000345,005Qs000000000000030,Cancelled,2024-02-11,2024-09-16,Isaac,97992.18,99930.84,0.0194,Parceiro,false,2024-02-06 00:00:00,2025-11-29 00:00:00
800000000000000212,ARCO-2022-00212,Contrato ARCO-2022-00212,001Qs000000000000078,005Qs000000000000017,Activated,2022-03-20,2022-07-02,COC,71299.29,88912.95,0.1981,Direto,true,2022-02-06 00:00:00,2025-01-23 00:00:00
800000000000000213,ARCO-2023-00213,Contrato ARCO-2023-00213,001Qs000000000000095,005Qs000000000000006,Cancelled,2023-03-11,2023-08-06,SAE,187450.29,199203.28,0.059,Parceiro,false,2023-01-05 00:00:00,2024-07-28 00:00:00
800000000000000214,ARCO-2024-00214,Contrato ARCO-2024-00214,001Qs000000000000183,005Qs000000000000017,Cancelled,2024-06-12,2024-10-07,SAE,62045.15,87399.84,0.2901,Franquia,false,2024-02-09 00:00:00,2024-09-25 00:00:00
800000000000000215,ARCO-2025-00215,Contrato ARCO-2025-00215,001Qs000000000000221,005Qs000000000000013,Expired,2025-02-05,2025-12-22,SAE,143091.74,154693.77,0.075,Direto,false,2025-01-11 00:00:00,2025-08-31 00:00:00
800000000000000216,ARCO-2025-00216,Contrato ARCO-2025-00216,001Qs000000000000339,005Qs000000000000033,Activated,2025-04-07,2025-10-20,SAE,19979.19,23728.25,0.158,Direto,false,2025-02-15 00:00:00,2025-11-05 00:00:00
800000000000000217,ARCO-2025-00217,Contrato ARCO-2025-00217,001Qs000000000000273,005Qs000000000000006,Activated,2025-04-29,2025-07-08,COC,181503.57,182948.87,0.0079,Franquia,false,2025-02-08 00:00:00,2025-08-03 00:00:00
800000000000000218,ARCO-2024-00218,Contrato ARCO-2024-00218,001Qs000000000000117,005Qs000000000000009,Expired,2024-05-19,2024-11-22,PGS,173335.65,176172.02,0.0161,Franquia,false,2024-01-01 00:00:00,2025-07-18 00:00:00
800000000000000219,ARCO-2025-00219,Contrato ARCO-2025-00219,001Qs000000000000078,005Qs000000000000007,Draft,2025-01-15,2025-09-08,SAE,134297.66,166829.39,0.195,Franquia,false,2025-03-03 00:00:00,2025-09-17 00:00:00
800000000000000220,ARCO-2022-00220,Contrato ARCO-2022-00220,001Qs000000000000114,005Qs000000000000034,Cancelled,2022-05-30,2022-12-20,COC,82108.44,104610.07,0.2151,Franquia,false,2022-03-05 00:00:00,2023-01-05 00:00:00
800000000000000221,ARCO-2023-00221,Contrato ARCO-2023-00221,001Qs000000000000132,005Qs000000000000040,Activated,2023-06-10,2023-09-18,COC,104422.31,145232.7,0.281,Parceiro,false,2023-01-09 00:00:00,2023-04-01 00:00:00
800000000000000222,ARCO-2023-00222,Contrato ARCO-2023-00222,001Qs000000000000113,005Qs000000000000029,Expired,2023-01-25,2023-09-02,PGS,38465.89,44837.26,0.1421,Parceiro,false,2023-01-16 00:00:00,2024-02-02 00:00:00
800000000000000223,ARCO-2025-00223,Contrato ARCO-2025-00223,001Qs000000000000307,005Qs000000000000040,Activated,2025-03-02,2025-11-17,Isaac,45505.56,55752.95,0.1838,Direto,false,2025-01-19 00:00:00,2025-04-12 00:00:00
800000000000000224,ARCO-2023-00224,Contrato ARCO-2023-00224,001Qs000000000000125,005Qs000000000000031,Cancelled,2023-06-18,2023-08-31,PGS,29779.2,38301.22,0.2225,Direto,false,2023-02-07 00:00:00,2025-02-12 00:00:00
