Id,Name,RazaoSocial__c,CNPJ__c,Type,ParentId,Phone,BillingCity,BillingState,SalesModality__c,Segment__c,OwnerId,IsDeleted,CreatedDate,LastModifiedDate
001Qs000000000000122,Pastor Instituto,Pastor - EI,46.584.044/9972-78,School,,(081) 8523 9868,Manaus,AM,Digital,Standard,005Qs000000000000030,false,2022-11-08 00:00:00,2025-01-31 00:00:00
001Qs000000000000123,Pastor Instituto,Pastor Câmara S/A,75.588.675/3396-36,School,001Qs000000000000020,+55 (061) 0025 7872,Salvador,BA,Indireto,Premium,005Qs000000000000031,false,2023-01-16 00:00:00,2024-04-21 00:00:00
001Qs000000000000124,Santos Colégio,Santos e Filhos,05.766.270/2895-17,School,,0500-825-9526,Maceió,AL,Indireto,Standard,005Qs000000000000030,false,2022-06-20 00:00:00,2025-03-25 00:00:00
001Qs000000000000125,da Centro Educacional,da Conceição S/A,18.702.621/7459-61,School,,0800-495-8887,Maceió,AL,Indireto,Premium,005Qs000000000000012,false,2022-06-07 00:00:00,2023-12-13 00:00:00
001Qs000000000000126,Farias Escola,Farias S/A,58.657.809/1343-16,School,001Qs000000000000003,0300 470 5516,Niterói,RJ,Digital,Premium,005Qs000000000000029,false,2022-09-24 00:00:00,2024-07-13 00:00:00
001Qs000000000000127,da Escola,da Mota Rios - ME,11.724.005/0455-62,School,001Qs000000000000036,0800 409 7499,Recife,PE,Digital,Standard,005Qs000000000000023,false,2022-06-01 00:00:00,2024-07-16 00:00:00
001Qs000000000000128,Nogueira Instituto,Nogueira Cardoso e Filhos,38.692.221/9693-79,School,,+55 31 0972-8962,Florianópolis,SC,Digital,Standard,005Qs000000000000008,false,2022-01-26 00:00:00,2024-08-18 00:00:00
001Qs000000000000129,da Centro Educacional,da Cruz,23.747.407/4821-75,School,,+55 51 0913 0756,Juazeiro do Norte,CE,Indireto,Standard,005Qs000000000000010,false,2022-01-05 00:00:00,2025-07-26 00:00:00
001Qs000000000000130,Jesus Colégio,Jesus,94.647.436/7136-95,School,,+55 (021) 6368-9702,Vila Velha,ES,Digital,Básico,005Qs000000000000019,false,2023-05-01 00:00:00,2024-04-22 00:00:00
001Qs000000000000131,Brito Colégio,Brito Brito e Filhos,94.406.409/0974-39,School,,41 3857-8652,Belém,PA,Digital,Básico,005Qs000000000000010,false,2023-03-29 00:00:00,2024-06-11 00:00:00
001Qs000000000000132,Fogaça Escola,Fogaça,53.394.210/4709-52,School,,(051) 8585-4973,Manaus,AM,Consultivo,Premium,005Qs000000000000036,false,2022-04-30 00:00:00,2024-05-11 00:00:00
001Qs000000000000133,Jesus Instituto,Jesus,14.562.328/5884-24,School,001Qs000000000000040,+55 51 4843 4437,Belo Horizonte,MG,Indireto,Standard,005Qs000000000000006,false,2022-12-01 00:00:00,2023-08-26 00:00:00
001Qs000000000000134,Siqueira Centro Educacional,Siqueira,74.517.123/6851-60,School,,(051) 7584 4198,Natal,RN,Digital,Premium,005Qs000000000000018,false,2022-07-20 00:00:00,2023-07-24 00:00:00
001Qs000000000000135,Rocha Escola,Rocha e Filhos,48.175.496/5137-09,School,001Qs000000000000029,41 6524 0415,Natal,RN,Consultivo,Básico,005Qs000000000000026,false,2022-07-19 00:00:00,2024-11-14 00:00:00
001Qs000000000000136,Araújo Centro Educacional,Araújo - ME,85.931.746/1200-47,School,,(031) 4733-8484,Vila Velha,ES,Consultivo,Básico,005Qs000000000000024,false,2023-02-12 00:00:00,2023-11-29 00:00:00
001Qs000000000000137,Caldeira Instituto,Caldeira,11.382.675/8692-61,School,,+55 84 1993 3083,Recife,PE,Indireto,Standard,005Qs000000000000001,false,2022-10-19 00:00:00,2024-06-18 00:00:00
001Qs000000000000138,Correia Instituto,Correia Correia - EI,79.640.537/7351-58,School,,+55 31 0165-7120,Cuiabá,MT,Digital,Premium,005Qs000000000000014,false,2023-03-31 00:00:00,2025-07-29 00:00:00
001Qs000000000000139,Carvalho Escola,Carvalho,50.643.171/3900-53,School,,81 2677-3454,João Pessoa,PB,Indireto,Premium,005Qs000000000000028,false,2023-03-01 00:00:00,2023-11-20 00:00:00
001Qs000000000000140,Cirino Instituto,Cirino,29.318.393/3529-04,School,,+55 (081) 1938 0262,Fortaleza,CE,Consultivo,Premium,005Qs000000000000020,false,2023-05-02 00:00:00,2025-12-05 00:00:00
001Qs000000000000141,Martins Centro Educacional,Martins,22.842.102/0539-50,School,,+55 (051) 6724 0049,São Luís,MA,Digital,Standard,005Qs000000000000006,false,2022-01-07 00:00:00,2024-08-23 00:00:00
001Qs000000000000142,Barbosa Centro Educacional,Barbosa Macedo - EI,24.026.811/7758-91,School,,0500-154-7887,Natal,RN,Consultivo,Básico,005Qs000000000000030,false,2022-05-21 00:00:00,2024-01-21 00:00:00
001Qs000000000000143,Aragão Escola,Aragão e Filhos,78.390.847/0076-61,School,001Qs000000000000025,+55 84 8743 1527,Manaus,AM,Indireto,Premium,005Qs000000000000020,false,2022-11-08 00:00:00,2024-11-17 00:00:00
001Qs000000000000144,Borges Instituto,Borges S.A.,77.115.921/2499-85,School,,+55 61 2054-9329,Brasília,DF,Consultivo,Premium,005Qs000000000000010,false,2022-09-26 00:00:00,2024-05-03 00:00:00
001Qs000000000000145,Jesus Colégio,Jesus Mendonça - ME,69.847.896/1183-67,School,,71 6851 6122,Manaus,AM,Indireto,Premium,005Qs000000000000019,false,2023-03-04 00:00:00,2023-12-31 00:00:00
001Qs000000000000146,Guerra Instituto,Guerra Araújo S.A.,36.576.615/6545-27,School,,(081) 5304-6374,Natal,RN,Consultivo,Premium,005Qs000000000000008,false,2022-10-11 00:00:00,2024-11-16 00:00:00
001Qs000000000000147,Abreu Escola,Abreu,11.116.152/8098-85,School,,(071) 4990 4530,Cuiabá,MT,Digital,Standard,005Qs000000000000038,false,2023-05-08 00:00:00,2025-01-30 00:00:00
001Qs000000000000148,da Escola,da Luz,16.560.494/5198-32,School,,+55 71 7426 8414,João Pessoa,PB,Digital,Standard,005Qs000000000000008,false,2023-01-18 00:00:00,2024-12-06 00:00:00
001Qs000000000000149,da Colégio,da Paz,73.158.514/9368-99,School,,31 9332 7279,Olinda,PE,Indireto,Premium,005Qs000000000000038,true,2022-03-01 00:00:00,2023-11-27 00:00:00
001Qs000000000000150,Sampaio Escola,Sampaio,80.940.244/5502-29,School,,31 6878 3391,Cuiabá,MT,Consultivo,Standard,005Qs000000000000011,false,2022-02-24 00:00:00,2024-04-05 00:00:00
001Qs000000000000151,Cassiano Escola,Cassiano,61.201.836/6752-54,School,,51 7851 9108,João Pessoa,PB,Indireto,Premium,005Qs000000000000019,false,2022-10-26 00:00:00,2024-12-24 00:00:00
001Qs000000000000152,da Colégio,da Rocha Cunha S/A,59.910.229/0147-67,School,,21 3982-2587,Campo Grande,MS,Consultivo,Básico,005Qs000000000000012,false,2022-04-07 00:00:00,2025-03-05 00:00:00
001Qs000000000000153,Souza Colégio,Souza Ltda.,97.643.815/6149-78,School,,+55 61 3971 8707,Fortaleza,CE,Indireto,Básico,005Qs000000000000020,false,2022-10-05 00:00:00,2025-06-01 00:00:00
001Qs000000000000154,Aragão Centro Educacional,Aragão - EI,40.369.003/4324-45,School,,+55 81 8679 0874,Belém,PA,Digital,Básico,005Qs000000000000023,false,2022-05-28 00:00:00,2023-07-14 00:00:00
001Qs000000000000155,Montenegro Escola,Montenegro,10.762.268/3885-16,School,001Qs000000000000019,+55 (031) 6403 9106,Olinda,PE,Indireto,Standard,005Qs000000000000022,false,2022-06-16 00:00:00,2023-10-13 00:00:00
001Qs000000000000156,Araújo Colégio,Araújo Moraes S/A,06.071.596/9664-16,School,001Qs000000000000033,(084) 1801 7046,São Luís,MA,Consultivo,Básico,005Qs000000000000040,false,2023-06-23 00:00:00,2025-11-13 00:00:00
001Qs000000000000157,Azevedo Centro Educacional,Azevedo Peixoto S/A,05.297.516/1369-68,School,,+55 (061) 2656-7661,Manaus,AM,Consultivo,Standard,005Qs000000000000030,false,2022-03-20 00:00:00,2023-10-28 00:00:00
001Qs000000000000158,Guerra Escola,Guerra Campos - EI,16.453.521/8188-35,School,,71 2512-8682,Fortaleza,CE,Indireto,Standard,005Qs000000000000020,false,2023-01-07 00:00:00,2023-11-20 00:00:00
001Qs000000000000159,Pacheco Colégio,Pacheco Peixoto S/A,52.312.432/9212-77,School,,+55 21 0047-8686,Goiânia,GO,Digital,Básico,005Qs000000000000022,false,2022-06-26 00:00:00,2025-06-26 00:00:00
001Qs000000000000160,Leão Escola,Leão e Filhos,99.799.552/7177-44,School,,+55 31 3752-4310,Belém,PA,Consultivo,Premium,005Qs000000000000009,false,2022-05-26 00:00:00,2025-06-04 00:00:00
001Qs000000000000161,da Centro Educacional,da Luz,90.581.477/0054-11,School,001Qs000000000000009,84 9033 1190,Juiz de Fora,MG,Consultivo,Standard,005Qs000000000000008,false,2022-03-21 00:00:00,2023-07-20 00:00:00
001Qs000000000000162,Rios Instituto,Rios Silva Ltda.,99.867.980/7935-97,School,,(041) 9030-6738,Joinville,SC,Consultivo,Premium,005Qs000000000000007,false,2022-02-03 00:00:00,2025-09-20 00:00:00
001Qs000000000000163,da Escola,da Luz Gonçalves S.A.,82.071.518/2037-78,School,,+55 11 0284-3959,Brasília,DF,Indireto,Premium,005Qs000000000000017,false,2022-02-14 00:00:00,2023-09-06 00:00:00
001Qs000000000000164,Marques Escola,Marques,89.255.466/5905-15,School,,0300-534-2836,Feira de Santana,BA,Consultivo,Premium,005Qs000000000000039,true,2022-07-30 00:00:00,2025-02-21 00:00:00
001Qs000000000000165,Sá Escola,Sá,18.644.925/1925-46,School,,(031) 4089 2687,Blumenau,SC,Indireto,Premium,005Qs000000000000006,false,2022-05-30 00:00:00,2025-11-13 00:00:00
001Qs000000000000166,Albuquerque Escola,Albuquerque - ME,29.148.652/8168-50,School,,+55 (071) 5685 6624,Feira de Santana,BA,Digital,Standard,005Qs000000000000023,false,2022-06-14 00:00:00,2025-11-22 00:00:00
001Qs000000000000167,Barbosa Colégio,Barbosa - EI,54.235.733/2214-18,School,,41 2873 3427,Salvador,BA,Consultivo,Básico,005Qs000000000000037,false,2022-03-11 00:00:00,2023-10-10 00:00:00
001Qs000000000000168,Montenegro Instituto,Montenegro da Luz S.A.,88.059.296/2229-27,School,,+55 (081) 8668 8263,Olinda,PE,Digital,Premium,005Qs000000000000013,false,2022-10-16 00:00:00,2023-12-23 00:00:00
001Qs000000000000169,Azevedo Escola,Azevedo,06.537.947/3834-73,School,,+55 61 3517-5183,Salvador,BA,Digital,Premium,005Qs000000000000014,false,2023-06-01 00:00:00,2025-11-18 00:00:00
001Qs000000000000170,Freitas Colégio,Freitas da Paz S.A.,59.774.688/6239-24,School,,+55 (071) 4699 0139,Salvador,BA,Digital,Premium,005Qs000000000000029,false,2022-04-20 00:00:00,2024-01-02 00:00:00
001Qs000000000000171,Nogueira Instituto,Nogueira,07.581.814/1247-82,School,,84 3735-4033,Maceió,AL,Indireto,Premium,005Qs000000000000033,false,2022-08-22 00:00:00,2024-08-21 00:00:00
001Qs000000000000172,Pimenta Centro Educacional,Pimenta,61.375.060/6853-61,School,001Qs000000000000021,+55 71 7393 6385,Curitiba,PR,Consultivo,Básico,005Qs000000000000009,false,2023-05-23 00:00:00,2025-08-19 00:00:00
001Qs000000000000173,Rios Centro Educacional,Rios - EI,53.051.522/0472-77,School,,(011) 6785 4458,Porto Alegre,RS,Digital,Premium,005Qs000000000000006,false,2022-12-02 00:00:00,2024-11-17 00:00:00
001Qs000000000000174,Ribeiro Centro Educacional,Ribeiro,90.104.328/9861-43,School,001Qs000000000000019,11 7175-3556,Campo Grande,MS,Digital,Standard,005Qs000000000000029,false,2022-08-20 00:00:00,2025-01-18 00:00:00
001Qs000000000000175,Carvalho Centro Educacional,Carvalho Ltda.,41.036.971/1798-08,School,,+55 (061) 9320 4899,Natal,RN,Indireto,Premium,005Qs000000000000005,false,2023-05-03 00:00:00,2025-05-26 00:00:00
001Qs000000000000176,Caldeira Centro Educacional,Caldeira e Filhos,93.246.095/3962-18,School,,84 4235 3693,Campo Grande,MS,Digital,Standard,005Qs000000000000007,true,2023-02-10 00:00:00,2024-09-21 00:00:00
001Qs000000000000177,da Instituto,da Mata da Paz - EI,51.888.880/6706-54,School,,11 8547-7725,Maceió,AL,Consultivo,Premium,005Qs000000000000026,false,2023-02-15 00:00:00,2025-06-11 00:00:00
001Qs000000000000178,Silva Escola,Silva Fernandes S.A.,05.153.195/2058-52,School,,+55 (041) 2872-8080,Campo Grande,MS,Consultivo,Premium,005Qs000000000000024,false,2022-07-23 00:00:00,2024-06-11 00:00:00
001Qs000000000000179,Montenegro Centro Educacional,Montenegro,77.221.704/3030-54,School,001Qs000000000000026,+55 11 0062 3120,Campo Grande,MS,Indireto,Básico,005Qs000000000000032,false,2022-10-13 00:00:00,2025-08-22 00:00:00
001Qs000000000000180,da Escola,da Cunha,86.874.034/5054-15,School,,+55 11 8750-9977,Manaus,AM,Indireto,Básico,005Qs000000000000026,false,2022-12-31 00:00:00,2024-10-30 00:00:00
001Qs000000000000181,Borges Escola,Borges e Filhos,66.765.277/5841-61,School,,+55 (031) 0886 0084,Belém,PA,Indireto,Básico,005Qs000000000000018,false,2022-05-31 00:00:00,2025-08-25 00:00:00
001Qs000000000000182,da Escola,da Mota,69.284.511/5447-96,School,,61 4086-2118,João Pessoa,PB,Indireto,Standard,005Qs000000000000015,false,2022-05-18 00:00:00,2023-07-31 00:00:00
001Qs000000000000183,Abreu Escola,Abreu Ltda.,27.570.596/4016-58,School,001Qs000000000000004,+55 (021) 3398-4546,Petrópolis,RJ,Indireto,Básico,005Qs000000000000002,false,2022-07-03 00:00:00,2024-07-26 00:00:00
001Qs000000000000184,Porto Escola,Porto da Luz S.A.,20.297.021/3556-90,School,,+55 21 5679 3341,São Luís,MA,Indireto,Básico,005Qs000000000000040,false,2022-04-09 00:00:00,2025-08-17 00:00:00
001Qs000000000000185,Novaes Instituto,Novaes,92.755.719/2856-54,School,001Qs000000000000049,+55 (051) 1666 8700,Natal,RN,Indireto,Standard,005Qs000000000000013,false,2022-10-28 00:00:00,2025-05-08 00:00:00
001Qs000000000000186,Novais Escola,Novais,31.027.868/1447-39,School,,+55 (041) 1765-9180,Manaus,AM,Digital,Standard,005Qs000000000000035,false,2022-01-19 00:00:00,2025-08-21 00:00:00
001Qs000000000000187,Camargo Instituto,Camargo S/A,47.312.172/7155-18,School,001Qs000000000000028,+55 31 3974-0148,Belém,PA,Consultivo,Standard,005Qs000000000000029,false,2022-11-19 00:00:00,2025-11-20 00:00:00
001Qs000000000000188,Nogueira Instituto,Nogueira Andrade Ltda.,84.422.583/1323-70,School,,0300 025 0392,Cuiabá,MT,Consultivo,Premium,005Qs000000000000036,false,2022-11-07 00:00:00,2025-12-22 00:00:00
001Qs000000000000189,Lopes Escola,Lopes Cardoso S/A,58.957.829/1146-78,School,,61 1429 3968,Manaus,AM,Consultivo,Standard,005Qs000000000000025,false,2023-05-15 00:00:00,2025-08-21 00:00:00
001Qs000000000000190,Fonseca Instituto,Fonseca,66.912.517/7852-89,School,001Qs000000000000044,(071) 6218 5016,Brasília,DF,Digital,Básico,005Qs000000000000035,false,2023-04-27 00:00:00,2024-10-30 00:00:00
001Qs000000000000191,Fogaça Centro Educacional,Fogaça S.A.,22.680.182/4225-35,School,,+55 31 1599-9650,Campinas,SP,Consultivo,Standard,005Qs000000000000017,false,2023-05-22 00:00:00,2025-02-25 00:00:00
001Qs000000000000192,Rios Centro Educacional,Rios Caldeira Ltda.,84.143.842/4981-82,School,,+55 81 7735-8662,Belém,PA,Indireto,Standard,005Qs000000000000021,false,2022-03-04 00:00:00,2023-07-29 00:00:00
001Qs000000000000193,Pinto Centro Educacional,Pinto,99.229.959/0010-94,School,,0800 619 4311,Brasília,DF,Indireto,Standard,005Qs000000000000038,false,2022-01-28 00:00:00,2025-08-22 00:00:00
001Qs000000000000194,da Escola,da Costa Castro S.A.,39.690.784/4736-47,School,,+55 81 2626-5511,Maceió,AL,Consultivo,Standard,005Qs000000000000023,false,2023-01-01 00:00:00,2024-08-25 00:00:00
001Qs000000000000195,Alves Centro Educacional,Alves,10.276.773/5925-55,School,,+55 (011) 4754 1212,Blumenau,SC,Consultivo,Premium,005Qs000000000000020,false,2022-03-28 00:00:00,2025-06-04 00:00:00
001Qs000000000000196,Sousa Colégio,Sousa Farias - ME,62.588.153/7147-32,School,001Qs000000000000020,(021) 7888-6101,Fortaleza,CE,Consultivo,Premium,005Qs000000000000035,false,2022-11-30 00:00:00,2023-08-08 00:00:00
001Qs000000000000197,da Colégio,da Mata Castro e Filhos,10.469.632/5953-27,School,,11 8199 5604,Juazeiro do Norte,CE,Digital,Básico,005Qs000000000000027,false,2022-10-01 00:00:00,2023-07-21 00:00:00
001Qs000000000000198,Garcia Colégio,Garcia S/A,87.747.016/8733-95,School,,81 6183 9826,Maceió,AL,Indireto,Standard,005Qs000000000000037,false,2023-02-04 00:00:00,2024-05-26 00:00:00
001Qs000000000000199,Câmara Centro Educacional,Câmara,00.479.748/0162-45,School,,+55 (041) 2444-7212,Vitória,ES,Consultivo,Básico,005Qs000000000000014,false,2022-12-11 00:00:00,2024-11-20 00:00:00
001Qs000000000000200,Marques Instituto,Marques Ferreira Ltda.,65.060.983/5841-68,School,,(021) 4647-1543,Campo Grande,MS,Indireto,Premium,005Qs000000000000040,false,2022-11-03 00:00:00,2024-07-07 00:00:00
001Qs000000000000201,Câmara Colégio,Câmara Alves e Filhos,78.499.121/6558-52,School,,11 9937-1240,Feira de Santana,BA,Digital,Premium,005Qs000000000000035,false,2022-08-08 00:00:00,2024-04-20 00:00:00
001Qs000000000000202,Guerra Instituto,Guerra Farias Ltda.,39.868.000/2578-72,School,,61 5965 7569,Vila Velha,ES,Digital,Standard,005Qs000000000000015,false,2022-04-05 00:00:00,2025-07-04 00:00:00
001Qs000000000000203,Vargas Instituto,Vargas Ltda.,98.259.526/9495-88,School,,+55 84 4593 7526,Belém,PA,Indireto,Standard,005Qs000000000000005,false,2023-06-28 00:00:00,2024-10-29 00:00:00
001Qs000000000000204,Ramos Escola,Ramos,87.947.055/1694-09,School,,(051) 4793 5646,Cuiabá,MT,Consultivo,Básico,005Qs000000000000020,false,2023-06-01 00:00:00,2025-10-01 00:00:00
001Qs000000000000205,Rocha Colégio,Rocha,74.993.097/2896-23,School,,21 1939 8280,João Pessoa,PB,Indireto,Premium,005Qs000000000000027,false,2023-02-16 00:00:00,2024-03-14 00:00:00
001Qs000000000000206,Alves Escola,Alves,09.130.756/2636-89,School,,(061) 3741-6724,João Pessoa,PB,Digital,Premium,005Qs000000000000002,false,2023-06-13 00:00:00,2025-11-30 00:00:00
001Qs000000000000207,da Escola,da Luz S.A.,70.283.857/8652-78,School,001Qs000000000000032,+55 41 4266-1797,Pelotas,RS,Digital,Standard,005Qs000000000000018,false,2023-06-30 00:00:00,2025-10-06 00:00:00
001Qs000000000000208,Andrade Escola,Andrade,58.549.733/4843-44,School,,0800 688 6805,Fortaleza,CE,Indireto,Básico,005Qs000000000000004,false,2023-06-19 00:00:00,2024-01-22 00:00:00
001Qs000000000000209,Peixoto Centro Educacional,Peixoto - ME,37.575.844/1986-65,School,,61 9113-5290,Natal,RN,Consultivo,Básico,005Qs000000000000020,false,2023-03-22 00:00:00,2024-08-24 00:00:00
001Qs000000000000210,Siqueira Escola,Siqueira,24.041.574/7338-48,School,,0300 656 1014,Belém,PA,Consultivo,Básico,005Qs000000000000014,false,2023-02-27 00:00:00,2024-03-30 00:00:00
001Qs000000000000211,Lopes Instituto,Lopes,42.199.330/8330-16,School,,+55 21 8889-9375,Maringá,PR,Indireto,Básico,005Qs000000000000039,false,2022-08-30 00:00:00,2024-08-19 00:00:00
001Qs000000000000212,Gomes Colégio,Gomes - EI,57.120.826/7734-54,School,001Qs000000000000010,61 7982 5071,Londrina,PR,Consultivo,Standard,005Qs000000000000030,false,2023-05-13 00:00:00,2025-01-24 00:00:00
001Qs000000000000213,da Instituto,da Cunha Aparecida e Filhos,01.938.026/2067-24,School,,(021) 6112 5457,Campinas,SP,Consultivo,Premium,005Qs000000000000011,false,2022-10-07 00:00:00,2023-11-17 00:00:00
001Qs000000000000214,Abreu Colégio,Abreu,00.499.154/7887-28,School,001Qs000000000000018,+55 (084) 8757-1775,São Luís,MA,Consultivo,Básico,005Qs000000000000003,false,2023-05-13 00:00:00,2025-09-09 00:00:00
001Qs000000000000215,Fonseca Centro Educacional,Fonseca Lopes S/A,74.315.274/2054-93,School,001Qs000000000000006,+55 (084) 4010 5123,Maringá,PR,Indireto,Premium,005Qs000000000000027,false,2023-01-08 00:00:00,2025-05-18 00:00:00
001Qs000000000000216,Pinto Colégio,Pinto,29.668.516/1227-53,School,,41 2825-8673,Manaus,AM,Digital,Premium,005Qs000000000000016,false,2022-04-25 00:00:00,2025-02-04 00:00:00
001Qs000000000000217,Ribeiro Colégio,Ribeiro,04.637.454/9904-53,School,,71 2266 0937,Campo Grande,MS,Digital,Básico,005Qs000000000000038,false,2023-06-22 00:00:00,2024-03-14 00:00:00
001Qs000000000000218,Silveira Colégio,Silveira Ltda.,01.742.684/1459-33,School,,0900 660 3341,Fortaleza,CE,Digital,Premium,005Qs000000000000021,false,2022-12-04 00:00:00,2025-10-30 00:00:00
001Qs000000000000219,Rios Colégio,Rios,27.279.568/7833-91,School,,0500 182 5537,Belém,PA,Digital,Básico,005Qs000000000000016,false,2023-03-10 00:00:00,2024-02-09 00:00:00
001Qs000000000000220,Duarte Instituto,Duarte,87.851.910/8839-82,School,001Qs000000000000012,+55 61 4785 9696,Florianópolis,SC,Indireto,Standard,005Qs000000000000027,false,2022-09-18 00:00:00,2025-11-30 00:00:00
001Qs000000000000221,Sampaio Colégio,Sampaio,25.871.397/1870-72,School,,0900 155 7924,Feira de Santana,BA,Indireto,Básico,005Qs000000000000008,false,2022-11-21 00:00:00,2025-01-09 00:00:00
001Qs000000000000222,Novaes Escola,Novaes,86.790.874/0640-39,School,,0800-912-5134,Campo Grande,MS,Indireto,Premium,005Qs000000000000024,false,2023-05-02 00:00:00,2025-07-02 00:00:00
001Qs000000000000223,Correia Colégio,Correia Leão e Filhos,10.651.801/7046-22,School,,+55 61 2528 6692,Cuiabá,MT,Digital,Básico,005Qs000000000000003,false,2022-02-25 00:00:00,2025-06-07 00:00:00
001Qs000000000000224,Rocha Escola,Rocha,65.676.618/2512-86,School,,0500 662 7828,Juazeiro do Norte,CE,Indireto,Básico,005Qs000000000000025,false,2022-11-13 00:00:00,2025-04-15 00:00:00
001Qs000000000000225,Pimenta Centro Educacional,Pimenta Nunes Ltda.,82.300.478/6863-37,School,,+55 (041) 7422-5790,Vila Velha,ES,Digital,Premium,005Qs000000000000035,false,2022-08-31 00:00:00,2025-11-25 00:00:00
001Qs000000000000226,Novaes Escola,Novaes,52.431.069/0331-19,School,,11 0723 6887,Vitória,ES,Indireto,Standard,005Qs000000000000020,true,2022-04-03 00:00:00,2025-10-20 00:00:00
001Qs000000000000227,da Instituto,da Rosa Ltda.,07.903.067/3830-28,School,,81 7677 2190,São Luís,MA,Consultivo,Standard,005Qs000000000000021,false,2023-02-21 00:00:00,2025-09-16 00:00:00
001Qs000000000000228,Lopes Escola,Lopes Viana - EI,43.959.953/4283-64,School,001Qs000000000000006,+55 21 4043-8427,Vitória,ES,Indireto,Standard,005Qs000000000000027,false,2022-12-07 00:00:00,2025-07-04 00:00:00
001Qs000000000000229,Martins Instituto,Martins,40.892.687/0568-56,School,,0300 788 1914,João Pessoa,PB,Consultivo,Premium,005Qs000000000000017,false,2023-06-03 00:00:00,2023-09-06 00:00:00
001Qs000000000000230,Macedo Escola,Macedo,62.462.873/3427-08,School,,71 5807-8361,Anápolis,GO,Digital,Básico,005Qs000000000000021,false,2023-04-10 00:00:00,2025-06-11 00:00:00
001Qs000000000000231,Moraes Colégio,Moraes Melo e Filhos,66.882.634/3517-51,School,001Qs000000000000004,+55 51 4074 5171,Brasília,DF,Consultivo,Básico,005Qs000000000000029,false,2022-05-20 00:00:00,2023-07-04 00:00:00
001Qs000000000000232,Ribeiro Centro Educacional,Ribeiro Barros Ltda.,83.046.990/1398-37,School,,+55 41 3959-6292,Cuiabá,MT,Indireto,Básico,005Qs000000000000006,false,2022-04-24 00:00:00,2023-12-09 00:00:00
001Qs000000000000233,Borges Instituto,Borges,35.403.317/3936-38,School,001Qs000000000000046,+55 (084) 3095-8498,Belém,PA,Digital,Premium,005Qs000000000000039,false,2023-02-25 00:00:00,2025-09-19 00:00:00
001Qs000000000000234,Rocha Instituto,Rocha das Neves S.A.,54.678.544/5877-17,School,,+55 (041) 5449-4812,Cuiabá,MT,Digital,Premium,005Qs000000000000017,false,2022-06-27 00:00:00,2025-06-03 00:00:00
001Qs000000000000235,Casa Colégio,Casa Grande Alves S/A,53.556.093/2048-99,School,,81 0422 3253,Blumenau,SC,Indireto,Premium,005Qs000000000000006,false,2023-03-01 00:00:00,2024-07-11 00:00:00
001Qs000000000000236,Melo Colégio,Melo Pimenta S/A,64.235.369/3785-47,School,001Qs000000000000025,61 7294 6671,Brasília,DF,Digital,Premium,005Qs000000000000002,false,2022-01-24 00:00:00,2025-01-22 00:00:00
001Qs000000000000237,Leão Escola,Leão,77.252.287/2808-01,School,,+55 31 6845 7759,Maceió,AL,Consultivo,Standard,005Qs000000000000013,false,2022-09-26 00:00:00,2025-06-18 00:00:00
001Qs000000000000238,Silva Instituto,Silva Sampaio - ME,00.623.120/3875-09,School,,+55 (011) 1751 8636,Belo Horizonte,MG,Digital,Standard,005Qs000000000000039,false,2022-09-24 00:00:00,2023-11-30 00:00:00
001Qs000000000000239,Guerra Escola,Guerra,97.700.886/0084-84,School,001Qs000000000000024,+55 11 7454-5892,Joinville,SC,Digital,Premium,005Qs000000000000001,false,2023-06-23 00:00:00,2024-09-18 00:00:00
001Qs000000000000240,Casa Colégio,Casa Grande Rezende e Filhos,08.621.182/3398-45,School,,0300 750 0170,Olinda,PE,Digital,Standard,005Qs000000000000008,false,2022-08-18 00:00:00,2025-06-30 00:00:00
001Qs000000000000241,Sá Instituto,Sá S/A,46.156.793/3410-16,School,001Qs000000000000018,+55 71 2770 6324,Brasília,DF,Indireto,Standard,005Qs000000000000009,false,2023-03-18 00:00:00,2025-11-23 00:00:00
001Qs000000000000242,Câmara Centro Educacional,Câmara,66.870.021/7659-18,School,001Qs000000000000014,+55 (031) 4154-1520,Juazeiro do Norte,CE,Indireto,Básico,005Qs000000000000013,false,2023-03-05 00:00:00,2024-01-01 00:00:00
001Qs000000000000243,Sampaio Centro Educacional,Sampaio Moreira - ME,03.397.401/4890-25,School,,61 4361 1037,Juazeiro do Norte,CE,Indireto,Standard,005Qs000000000000016,false,2023-04-07 00:00:00,2024-03-11 00:00:00
001Qs000000000000244,Novais Instituto,Novais S.A.,03.926.142/9396-85,School,,+55 11 2938 7005,Vila Velha,ES,Indireto,Premium,005Qs000000000000001,false,2023-04-26 00:00:00,2023-11-14 00:00:00
001Qs000000000000245,Marques Instituto,Marques S.A.,62.185.016/3159-99,School,,+55 71 6271 3611,São Luís,MA,Indireto,Básico,005Qs000000000000014,false,2023-01-28 00:00:00,2025-06-25 00:00:00
001Qs000000000000246,Rios Colégio,Rios,65.047.735/8662-96,School,,+55 51 5542 6221,Florianópolis,SC,Consultivo,Premium,005Qs000000000000036,false,2022-03-02 00:00:00,2023-08-23 00:00:00
001Qs000000000000247,Sá Instituto,Sá,19.431.142/6265-51,School,,51 9092 7532,Maringá,PR,Indireto,Básico,005Qs000000000000039,false,2022-02-16 00:00:00,2023-07-06 00:00:00
